DataType,Date,Station id,Value,Station name,Latitude,Longitude
AWND,2005-08-24,GHCND:USW00012884,3.1,"BOOTHVILLE ASOS, LA US",29.333,-89.4075
AWND,2005-08-25,GHCND:USW00012884,4.3,"BOOTHVILLE ASOS, LA US",29.333,-89.4075
AWND,2005-08-26,GHCND:USW00012884,6.9,"BOOTHVILLE ASOS, LA US",29.333,-89.4075
AWND,2005-08-27,GHCND:USW00012884,11.6,"BOOTHVILLE ASOS, LA US",29.333,-89.4075
AWND,2005-08-28,GHCND:USW00012884,18.8,"BOOTHVILLE ASOS, LA US",29.333,-89.4075
