Date,Value
2017-09-05,1.65
2017-09-06,13.149999999999999
2017-09-07,5.840000000000002
2017-09-08,8.390000000000002
2017-09-09,8.579999999999998
2017-09-10,54.680000000000014
2017-09-11,93.91999999999999
2017-09-12,0.04
2017-09-13,0.02
2017-09-14,3.270000000000001
2017-09-15,5.44
2017-09-16,0.0
