Date,Max_Avg_Temp,Min_Avg_Temp
2005-08-24,93.55555555555556,75.77777777777777
2005-08-25,92.33333333333333,77.66666666666667
2005-08-26,90.55555555555556,78.11111111111111
2005-08-27,92.0,78.375
2005-08-28,91.14285714285714,78.14285714285714
2005-08-29,91.0,73.0
2005-08-30,86.16666666666667,82.33333333333333
2005-08-31,88.5,76.83333333333333
2005-09-01,92.16666666666667,78.66666666666667
2005-09-02,91.5,76.16666666666667
2005-09-03,91.5,72.5
2005-09-04,92.5,72.0
